ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10400515100760001,10/2/2023,10/3/2023 8:32,19:15,19:30,1.74,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,19:30,19:45,1.49,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,19:45,20:00,1.101,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,20:00,20:15,1.038,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,20:15,20:30,0.808,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,20:30,20:45,0.849,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,20:45,21:00,0.857,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,21:00,21:15,1.063,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,21:15,21:30,0.881,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,21:30,21:45,0.905,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,21:45,22:00,0.927,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,22:00,22:15,1.437,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,22:15,22:30,1.535,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,22:30,22:45,1.255,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,22:45,23:00,1.217,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,23:00,23:15,1.374,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,23:15,23:30,0.846,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,23:30,23:45,0.784,A,Consumption
'10400515100760001,10/2/2023,10/3/2023 8:32,23:45,0:00,0.879,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,0:00,0:15,2.759,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,0:15,0:30,2.626,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,0:30,0:45,2.797,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,0:45,1:00,2.313,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,1:00,1:15,2.572,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,1:15,1:30,2.613,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,1:30,1:45,2.765,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,1:45,2:00,2.374,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,2:00,2:15,2.569,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,2:15,2:30,1.122,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,2:30,2:45,0.614,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,2:45,3:00,0.745,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,3:00,3:15,0.758,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,3:15,3:30,0.638,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,3:30,3:45,0.751,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,3:45,4:00,0.951,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,4:00,4:15,0.439,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,4:15,4:30,0.709,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,4:30,4:45,0.706,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,4:45,5:00,0.663,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,5:00,5:15,0.594,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,5:15,5:30,0.56,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,5:30,5:45,0.894,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,5:45,6:00,0.395,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,6:00,6:15,0.771,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,6:15,6:30,0.314,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,6:30,6:45,0.67,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,6:45,7:00,0.378,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,7:00,7:15,0.533,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,7:15,7:30,0.288,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,7:30,7:45,0.681,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,7:45,8:00,0.261,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,8:00,8:15,0.483,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,8:15,8:30,0.255,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,8:30,8:45,0.54,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,8:45,9:00,0.469,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,9:00,9:15,0.445,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,9:15,9:30,0.31,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,9:30,9:45,0.245,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,9:45,10:00,0.327,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,10:00,10:15,0.227,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,10:15,10:30,0.194,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,10:30,10:45,0.246,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,10:45,11:00,0.227,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,11:00,11:15,0.226,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,11:15,11:30,0.222,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,11:30,11:45,0.206,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,11:45,12:00,0.226,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,12:00,12:15,0.22,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,12:15,12:30,0.267,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,12:30,12:45,0.204,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,12:45,13:00,0.201,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,13:00,13:15,0.183,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,13:15,13:30,0.198,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,13:30,13:45,0.2,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,13:45,14:00,0.181,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,14:00,14:15,0.205,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,14:15,14:30,0.567,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,14:30,14:45,0.581,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,14:45,15:00,0.492,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,15:00,15:15,0.498,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,15:15,15:30,0.758,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,15:30,15:45,0.473,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,15:45,16:00,0.766,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,16:00,16:15,0.511,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,16:15,16:30,0.42,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,16:30,16:45,0.262,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,16:45,17:00,0.218,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,17:00,17:15,0.22,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,17:15,17:30,0.533,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,17:30,17:45,0.254,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,17:45,18:00,0.242,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,18:00,18:15,1.444,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,18:15,18:30,0.978,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,18:30,18:45,0.95,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,18:45,19:00,0.599,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,19:00,19:15,0.598,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,19:15,19:30,0.945,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,19:30,19:45,0.658,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,19:45,20:00,0.439,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,20:00,20:15,0.583,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,20:15,20:30,0.6,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,20:30,20:45,0.472,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,20:45,21:00,0.588,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,21:00,21:15,0.43,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,21:15,21:30,0.889,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,21:30,21:45,0.88,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,21:45,22:00,0.873,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,22:00,22:15,1.516,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,22:15,22:30,1.49,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,22:30,22:45,1.063,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,22:45,23:00,1.067,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,23:00,23:15,0.827,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,23:15,23:30,0.869,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,23:30,23:45,0.776,A,Consumption
'10400515100760001,10/3/2023,10/4/2023 8:27,23:45,0:00,0.793,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,0:00,0:15,0.954,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,0:15,0:30,0.516,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,0:30,0:45,0.818,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,0:45,1:00,0.809,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,1:00,1:15,0.915,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,1:15,1:30,0.442,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,1:30,1:45,0.723,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,1:45,2:00,0.685,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,2:00,2:15,0.68,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,2:15,2:30,0.801,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,2:30,2:45,0.659,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,2:45,3:00,0.785,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,3:00,3:15,0.559,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,3:15,3:30,0.682,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,3:30,3:45,0.889,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,3:45,4:00,0.405,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,4:00,4:15,0.932,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,4:15,4:30,0.438,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,4:30,4:45,0.705,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,4:45,5:00,0.445,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,5:00,5:15,0.807,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,5:15,5:30,0.794,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,5:30,5:45,0.541,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,5:45,6:00,0.563,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,6:00,6:15,0.638,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,6:15,6:30,0.957,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,6:30,6:45,0.408,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,6:45,7:00,0.393,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,7:00,7:15,0.535,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,7:15,7:30,0.365,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,7:30,7:45,0.545,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,7:45,8:00,0.248,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,8:00,8:15,0.543,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,8:15,8:30,0.248,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,8:30,8:45,0.678,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,8:45,9:00,0.283,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,9:00,9:15,0.568,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,9:15,9:30,0.246,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,9:30,9:45,0.248,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,9:45,10:00,0.348,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,10:00,10:15,0.262,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,10:15,10:30,0.263,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,10:30,10:45,0.239,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,10:45,11:00,0.263,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,11:00,11:15,0.263,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,11:15,11:30,0.254,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,11:30,11:45,0.236,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,11:45,12:00,0.225,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,12:00,12:15,0.278,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,12:15,12:30,0.258,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,12:30,12:45,0.31,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,12:45,13:00,0.296,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,13:00,13:15,0.233,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,13:15,13:30,0.77,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,13:30,13:45,0.184,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,13:45,14:00,0.668,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,14:00,14:15,0.231,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,14:15,14:30,0.587,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,14:30,14:45,0.292,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,14:45,15:00,0.524,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,15:00,15:15,0.244,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,15:15,15:30,0.512,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,15:30,15:45,0.323,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,15:45,16:00,0.544,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,16:00,16:15,0.362,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,16:15,16:30,0.483,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,16:30,16:45,0.711,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,16:45,17:00,0.254,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,17:00,17:15,0.732,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,17:15,17:30,0.338,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,17:30,17:45,0.587,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,17:45,18:00,0.291,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,18:00,18:15,0.956,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,18:15,18:30,0.868,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,18:30,18:45,0.653,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,18:45,19:00,0.683,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,19:00,19:15,0.77,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,19:15,19:30,0.984,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,19:30,19:45,0.833,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,19:45,20:00,0.936,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,20:00,20:15,0.847,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,20:15,20:30,0.827,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,20:30,20:45,0.475,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,20:45,21:00,0.72,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,21:00,21:15,0.748,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,21:15,21:30,0.83,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,21:30,21:45,0.468,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,21:45,22:00,0.879,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,22:00,22:15,1.278,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,22:15,22:30,1.008,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,22:30,22:45,0.798,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,22:45,23:00,0.9,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,23:00,23:15,0.798,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,23:15,23:30,0.608,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,23:30,23:45,0.696,A,Consumption
'10400515100760001,10/4/2023,10/5/2023 8:31,23:45,0:00,1.262,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,0:00,0:15,3.063,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,0:15,0:30,2.878,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,0:30,0:45,2.772,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,0:45,1:00,1.806,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,1:00,1:15,0.897,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,1:15,1:30,1.033,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,1:30,1:45,0.827,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,1:45,2:00,0.81,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,2:00,2:15,0.858,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,2:15,2:30,0.667,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,2:30,2:45,0.748,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,2:45,3:00,0.976,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,3:00,3:15,0.521,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,3:15,3:30,0.779,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,3:30,3:45,0.811,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,3:45,4:00,1.013,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,4:00,4:15,0.496,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,4:15,4:30,0.834,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,4:30,4:45,0.749,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,4:45,5:00,0.62,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,5:00,5:15,0.782,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,5:15,5:30,0.757,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,5:30,5:45,0.526,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,5:45,6:00,0.996,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,6:00,6:15,0.687,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,6:15,6:30,0.714,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,6:30,6:45,0.72,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,6:45,7:00,0.438,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,7:00,7:15,0.59,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,7:15,7:30,0.272,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,7:30,7:45,0.464,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,7:45,8:00,0.299,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,8:00,8:15,0.514,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,8:15,8:30,0.225,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,8:30,8:45,0.457,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,8:45,9:00,0.265,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,9:00,9:15,0.483,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,9:15,9:30,0.245,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,9:30,9:45,0.25,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,9:45,10:00,0.246,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,10:00,10:15,0.252,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,10:15,10:30,0.236,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,10:30,10:45,0.213,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,10:45,11:00,0.196,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,11:00,11:15,0.181,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,11:15,11:30,0.174,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,11:30,11:45,0.236,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,11:45,12:00,0.248,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,12:00,12:15,0.281,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,12:15,12:30,0.219,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,12:30,12:45,0.207,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,12:45,13:00,0.194,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,13:00,13:15,0.175,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,13:15,13:30,0.213,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,13:30,13:45,0.199,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,13:45,14:00,0.248,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,14:00,14:15,0.307,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,14:15,14:30,0.197,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,14:30,14:45,0.208,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,14:45,15:00,0.179,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,15:00,15:15,0.172,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,15:15,15:30,0.216,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,15:30,15:45,0.243,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,15:45,16:00,0.228,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,16:00,16:15,0.225,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,16:15,16:30,0.22,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,16:30,16:45,0.273,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,16:45,17:00,0.232,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,17:00,17:15,0.263,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,17:15,17:30,0.256,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,17:30,17:45,0.269,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,17:45,18:00,0.222,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,18:00,18:15,0.656,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,18:15,18:30,0.28,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,18:30,18:45,0.513,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,18:45,19:00,0.454,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,19:00,19:15,0.419,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,19:15,19:30,0.572,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,19:30,19:45,0.437,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,19:45,20:00,0.463,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,20:00,20:15,0.508,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,20:15,20:30,0.449,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,20:30,20:45,0.63,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,20:45,21:00,0.467,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,21:00,21:15,0.659,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,21:15,21:30,0.383,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,21:30,21:45,0.644,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,21:45,22:00,0.374,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,22:00,22:15,1.215,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,22:15,22:30,0.787,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,22:30,22:45,0.773,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,22:45,23:00,0.766,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,23:00,23:15,0.419,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,23:15,23:30,0.639,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,23:30,23:45,0.754,A,Consumption
'10400515100760001,10/5/2023,10/6/2023 8:30,23:45,0:00,0.865,A,Consumption
'10400515100760001,10/6/2023,10/7/2023 9:34,0:00,0:15,2.581,A,Consumption
'10400515100760001,10/6/2023,10/7/2023 9:34,0:15,0:30,2.537,A,Consumption
